##PopulationSize=1000:NumGeneration=1000:Replicates=1:MutationRate=0.0001:RelativeFitness=1.02000
Gen	Site	Freq.A	Freq.C	Freq.G	Freq.T	Ancestral
531	0	0.00000	0.70200	0.00000	0.29800	A
532	0	0.00000	0.68800	0.00000	0.31200	A
533	0	0.00000	0.68100	0.00000	0.31900	A
534	0	0.00000	0.70400	0.00000	0.29600	A
535	0	0.00000	0.71500	0.00000	0.28500	A
536	0	0.00000	0.73600	0.00000	0.26400	A
537	0	0.00000	0.73900	0.00000	0.26100	A
538	0	0.00000	0.74500	0.00000	0.25500	A
539	0	0.00000	0.74700	0.00000	0.25300	A
540	0	0.00000	0.73600	0.00000	0.26400	A
541	0	0.00000	0.75200	0.00000	0.24800	A
542	0	0.00000	0.74300	0.00000	0.25700	A
543	0	0.00000	0.72700	0.00000	0.27300	A
544	0	0.00000	0.73000	0.00000	0.27000	A
545	0	0.00000	0.73700	0.00000	0.26300	A
546	0	0.00000	0.75200	0.00000	0.24800	A
547	0	0.00000	0.76500	0.00000	0.23500	A
548	0	0.00100	0.75200	0.00000	0.24700	A
549	0	0.00000	0.73600	0.00000	0.26400	A
550	0	0.00000	0.73800	0.00000	0.26200	A
551	0	0.00000	0.76800	0.00000	0.23200	A
552	0	0.00000	0.75800	0.00000	0.24200	A
553	0	0.00000	0.75300	0.00000	0.24700	A
554	0	0.00000	0.76800	0.00000	0.23200	A
555	0	0.00000	0.78700	0.00000	0.21300	A
556	0	0.00000	0.79900	0.00000	0.20100	A
557	0	0.00000	0.79400	0.00000	0.20600	A
558	0	0.00000	0.77500	0.00000	0.22500	A
559	0	0.00000	0.78200	0.00000	0.21800	A
560	0	0.00100	0.76500	0.00000	0.23400	A
561	0	0.00100	0.75800	0.00000	0.24100	A
562	0	0.00200	0.74300	0.00000	0.25500	A
563	0	0.00300	0.73400	0.00000	0.26300	A
564	0	0.00400	0.73700	0.00000	0.25900	A
565	0	0.01000	0.74500	0.00000	0.24500	A
566	0	0.01000	0.74100	0.00000	0.24900	A
567	0	0.00900	0.73500	0.00000	0.25600	A
568	0	0.01000	0.72500	0.00000	0.26500	A
569	0	0.01200	0.71100	0.00000	0.27700	A
570	0	0.01400	0.71100	0.00000	0.27500	A
571	0	0.01800	0.71400	0.00000	0.26800	A
572	0	0.01600	0.72300	0.00000	0.26100	A
573	0	0.01100	0.72800	0.00000	0.26100	A
574	0	0.01000	0.73200	0.00000	0.25800	A
575	0	0.00400	0.72700	0.00000	0.26900	A
576	0	0.00300	0.74800	0.00000	0.24900	A
577	0	0.00400	0.76500	0.00000	0.23100	A
578	0	0.00200	0.76500	0.00000	0.23300	A
579	0	0.00200	0.76000	0.00000	0.23800	A
580	0	0.00100	0.75400	0.00000	0.24500	A
581	0	0.00200	0.74100	0.00000	0.25700	A
582	0	0.00400	0.73100	0.00000	0.26500	A
583	0	0.00300	0.72900	0.00000	0.26800	A
584	0	0.00300	0.70600	0.00000	0.29100	A
585	0	0.00100	0.72100	0.00000	0.27800	A
586	0	0.00000	0.72300	0.00000	0.27700	A
587	0	0.00000	0.72900	0.00000	0.27100	A
588	0	0.00000	0.75100	0.00000	0.24900	A
589	0	0.00000	0.74500	0.00000	0.25500	A
590	0	0.00000	0.75800	0.00000	0.24200	A
591	0	0.00000	0.75000	0.00000	0.25000	A
592	0	0.00000	0.74000	0.00000	0.26000	A
593	0	0.00000	0.74100	0.00000	0.25900	A
594	0	0.00000	0.71800	0.00000	0.28200	A
595	0	0.00000	0.69200	0.00000	0.30800	A
596	0	0.00000	0.71200	0.00000	0.28800	A
597	0	0.00000	0.72100	0.00000	0.27900	A
598	0	0.00000	0.73900	0.00000	0.26100	A
599	0	0.00000	0.74100	0.00000	0.25900	A
600	0	0.00000	0.76500	0.00000	0.23500	A
601	0	0.00000	0.77400	0.00000	0.22600	A
602	0	0.00000	0.77200	0.00000	0.22800	A
603	0	0.00000	0.79400	0.00000	0.20600	A
604	0	0.00000	0.80600	0.00000	0.19400	A
605	0	0.00000	0.80000	0.00000	0.20000	A
606	0	0.00000	0.81800	0.00000	0.18200	A
607	0	0.00000	0.82800	0.00000	0.17200	A
608	0	0.00000	0.82000	0.00000	0.18000	A
609	0	0.00000	0.82500	0.00000	0.17500	A
610	0	0.00000	0.82600	0.00000	0.17400	A
611	0	0.00000	0.84400	0.00000	0.15600	A
612	0	0.00000	0.86500	0.00000	0.13500	A
613	0	0.00000	0.86900	0.00000	0.13100	A
614	0	0.00000	0.88100	0.00000	0.11900	A
615	0	0.00000	0.87300	0.00000	0.12700	A
616	0	0.00000	0.89000	0.00000	0.11000	A
617	0	0.00000	0.88400	0.00000	0.11600	A
618	0	0.00000	0.89000	0.00000	0.11000	A
619	0	0.00000	0.90800	0.00000	0.09200	A
620	0	0.00000	0.88800	0.00000	0.11200	A
621	0	0.00000	0.89100	0.00000	0.10900	A
622	0	0.00000	0.91300	0.00000	0.08700	A
623	0	0.00000	0.93200	0.00000	0.06800	A
624	0	0.00000	0.92500	0.00000	0.07500	A
625	0	0.00000	0.93100	0.00000	0.06900	A
626	0	0.00000	0.93300	0.00000	0.06700	A
627	0	0.00000	0.93900	0.00000	0.06100	A
628	0	0.00000	0.94800	0.00000	0.05200	A
629	0	0.00000	0.95200	0.00000	0.04800	A
630	0	0.00000	0.94300	0.00000	0.05700	A
631	0	0.00000	0.94700	0.00000	0.05300	A
632	0	0.00100	0.95200	0.00000	0.04700	A
633	0	0.00100	0.94100	0.00000	0.05800	A
634	0	0.00000	0.95000	0.00000	0.05000	A
635	0	0.00100	0.94700	0.00000	0.05200	A
636	0	0.00200	0.94000	0.00000	0.05800	A
637	0	0.00200	0.94600	0.00000	0.05200	A
638	0	0.00100	0.95100	0.00000	0.04800	A
639	0	0.00100	0.95000	0.00000	0.04900	A
640	0	0.00100	0.95400	0.00000	0.04500	A
641	0	0.00100	0.96100	0.00000	0.03800	A
642	0	0.00100	0.95400	0.00000	0.04500	A
643	0	0.00300	0.96200	0.00000	0.03500	A
644	0	0.00200	0.96000	0.00000	0.03800	A
645	0	0.00200	0.96400	0.00000	0.03400	A
646	0	0.00400	0.96300	0.00000	0.03300	A
647	0	0.00200	0.96700	0.00000	0.03100	A
648	0	0.00200	0.97400	0.00000	0.02400	A
649	0	0.00100	0.98200	0.00000	0.01700	A
650	0	0.00100	0.97300	0.00000	0.02600	A
651	0	0.00200	0.97800	0.00000	0.02000	A
652	0	0.00100	0.98400	0.00000	0.01500	A
653	0	0.00000	0.98700	0.00000	0.01300	A
654	0	0.00000	0.98600	0.00000	0.01400	A
655	0	0.00000	0.98900	0.00000	0.01100	A
656	0	0.00000	0.98200	0.00100	0.01700	A
657	0	0.00000	0.98500	0.00100	0.01400	A
658	0	0.00000	0.98100	0.00400	0.01500	A
659	0	0.00000	0.98300	0.00300	0.01400	A
660	0	0.00000	0.98400	0.00200	0.01400	A
661	0	0.00000	0.98600	0.00200	0.01200	A
662	0	0.00000	0.98600	0.00000	0.01400	A
663	0	0.00000	0.98900	0.00000	0.01100	A
664	0	0.00000	0.98400	0.00000	0.01600	A
665	0	0.00000	0.97900	0.00000	0.02100	A
666	0	0.00100	0.98500	0.00000	0.01400	A
667	0	0.00300	0.98100	0.00000	0.01600	A
668	0	0.00200	0.98500	0.00000	0.01300	A
669	0	0.00100	0.98100	0.00000	0.01800	A
670	0	0.00100	0.97800	0.00000	0.02100	A
671	0	0.00000	0.97600	0.00000	0.02400	A
672	0	0.00000	0.97500	0.00000	0.02500	A
673	0	0.00100	0.97000	0.00000	0.02900	A
674	0	0.00100	0.97800	0.00000	0.02100	A
675	0	0.00100	0.97600	0.00000	0.02300	A
676	0	0.00300	0.97300	0.00000	0.02400	A
677	0	0.00500	0.96600	0.00000	0.02900	A
678	0	0.00500	0.96900	0.00000	0.02600	A
679	0	0.00600	0.97000	0.00000	0.02400	A
680	0	0.00400	0.97000	0.00000	0.02600	A
681	0	0.00400	0.96900	0.00000	0.02700	A
682	0	0.00200	0.97100	0.00000	0.02700	A
683	0	0.00100	0.97700	0.00000	0.02200	A
684	0	0.00100	0.97700	0.00100	0.02100	A
685	0	0.00200	0.97500	0.00100	0.02200	A
686	0	0.00400	0.97600	0.00000	0.02000	A
687	0	0.00400	0.97100	0.00000	0.02500	A
688	0	0.00200	0.97300	0.00000	0.02500	A
689	0	0.00100	0.97500	0.00000	0.02400	A
690	0	0.00200	0.96800	0.00000	0.03000	A
691	0	0.00400	0.96800	0.00000	0.02800	A
692	0	0.00500	0.97000	0.00000	0.02500	A
693	0	0.00500	0.97100	0.00000	0.02400	A
694	0	0.00200	0.97900	0.00000	0.01900	A
695	0	0.00100	0.97900	0.00000	0.02000	A
696	0	0.00100	0.97300	0.00000	0.02600	A
697	0	0.00000	0.97300	0.00000	0.02700	A
698	0	0.00000	0.97900	0.00000	0.02100	A
699	0	0.00000	0.97100	0.00000	0.02900	A
700	0	0.00000	0.97000	0.00000	0.03000	A
701	0	0.00000	0.96400	0.00000	0.03600	A
702	0	0.00000	0.95500	0.00000	0.04500	A
703	0	0.00000	0.94700	0.00000	0.05300	A
704	0	0.00000	0.95000	0.00100	0.04900	A
705	0	0.00000	0.94800	0.00100	0.05100	A
706	0	0.00000	0.94300	0.00100	0.05600	A
707	0	0.00000	0.94200	0.00000	0.05800	A
708	0	0.00000	0.94500	0.00000	0.05500	A
709	0	0.00000	0.94600	0.00000	0.05400	A
710	0	0.00000	0.94700	0.00000	0.05300	A
711	0	0.00000	0.95100	0.00000	0.04900	A
712	0	0.00000	0.94700	0.00000	0.05300	A
713	0	0.00000	0.95400	0.00000	0.04600	A
714	0	0.00000	0.94400	0.00000	0.05600	A
715	0	0.00000	0.93900	0.00000	0.06100	A
716	0	0.00000	0.93700	0.00000	0.06300	A
717	0	0.00000	0.92400	0.00000	0.07600	A
718	0	0.00000	0.92300	0.00000	0.07700	A
719	0	0.00000	0.92900	0.00000	0.07100	A
720	0	0.00000	0.91800	0.00000	0.08200	A
721	0	0.00000	0.92700	0.00000	0.07300	A
722	0	0.00000	0.93000	0.00000	0.07000	A
723	0	0.00000	0.92200	0.00000	0.07800	A
724	0	0.00000	0.91900	0.00000	0.08100	A
725	0	0.00000	0.91400	0.00000	0.08600	A
726	0	0.00000	0.92300	0.00000	0.07700	A
727	0	0.00000	0.94600	0.00000	0.05400	A
728	0	0.00000	0.96400	0.00000	0.03600	A
729	0	0.00000	0.96700	0.00000	0.03300	A
730	0	0.00000	0.96700	0.00000	0.03300	A
731	0	0.00000	0.97000	0.00000	0.03000	A
732	0	0.00000	0.97600	0.00000	0.02400	A
733	0	0.00000	0.97200	0.00000	0.02800	A
734	0	0.00000	0.97900	0.00000	0.02100	A
735	0	0.00000	0.97600	0.00000	0.02400	A
736	0	0.00000	0.98100	0.00100	0.01800	A
737	0	0.00000	0.97500	0.00000	0.02500	A
738	0	0.00000	0.97300	0.00000	0.02700	A
739	0	0.00000	0.97300	0.00000	0.02700	A
740	0	0.00000	0.97600	0.00000	0.02400	A
741	0	0.00000	0.96800	0.00000	0.03200	A
742	0	0.00000	0.96100	0.00000	0.03900	A
743	0	0.00000	0.95600	0.00000	0.04400	A
744	0	0.00000	0.95100	0.00000	0.04900	A
745	0	0.00000	0.95000	0.00000	0.05000	A
746	0	0.00000	0.94800	0.00100	0.05100	A
747	0	0.00000	0.94700	0.00300	0.05000	A
748	0	0.00000	0.94400	0.00100	0.05500	A
749	0	0.00000	0.94500	0.00200	0.05300	A
750	0	0.00000	0.94000	0.00200	0.05800	A
751	0	0.00000	0.94000	0.00100	0.05900	A
752	0	0.00000	0.95400	0.00100	0.04500	A
753	0	0.00100	0.96200	0.00000	0.03700	A
754	0	0.00100	0.96400	0.00000	0.03500	A
755	0	0.00100	0.95500	0.00100	0.04300	A
756	0	0.00100	0.94000	0.00400	0.05500	A
757	0	0.00100	0.93400	0.00700	0.05800	A
758	0	0.00000	0.93800	0.00300	0.05900	A
759	0	0.00000	0.94000	0.00300	0.05700	A
760	0	0.00000	0.93200	0.00200	0.06600	A
761	0	0.00000	0.94000	0.00300	0.05700	A
762	0	0.00000	0.95100	0.00300	0.04600	A
763	0	0.00000	0.94300	0.00200	0.05500	A
764	0	0.00000	0.94500	0.00200	0.05300	A
765	0	0.00000	0.93400	0.00200	0.06400	A
766	0	0.00000	0.92600	0.00600	0.06800	A
767	0	0.00000	0.92600	0.00700	0.06700	A
768	0	0.00000	0.92400	0.00800	0.06800	A
769	0	0.00000	0.92800	0.00600	0.06600	A
770	0	0.00000	0.92700	0.00700	0.06600	A
771	0	0.00000	0.94100	0.00200	0.05700	A
772	0	0.00000	0.93600	0.00200	0.06200	A
773	0	0.00000	0.94000	0.00100	0.05900	A
774	0	0.00000	0.94300	0.00100	0.05600	A
775	0	0.00000	0.95100	0.00000	0.04900	A
776	0	0.00000	0.94500	0.00000	0.05500	A
777	0	0.00000	0.94100	0.00000	0.05900	A
778	0	0.00000	0.94600	0.00000	0.05400	A
779	0	0.00000	0.94800	0.00000	0.05200	A
780	0	0.00000	0.95200	0.00100	0.04700	A
781	0	0.00000	0.95100	0.00100	0.04800	A
782	0	0.00000	0.94700	0.00200	0.05100	A
783	0	0.00000	0.94100	0.00100	0.05800	A
784	0	0.00000	0.94200	0.00200	0.05600	A
785	0	0.00000	0.94500	0.00300	0.05200	A
786	0	0.00000	0.94000	0.00200	0.05800	A
787	0	0.00000	0.93300	0.00000	0.06700	A
788	0	0.00000	0.93900	0.00000	0.06100	A
789	0	0.00000	0.92400	0.00000	0.07600	A
790	0	0.00000	0.93000	0.00000	0.07000	A
791	0	0.00000	0.92200	0.00000	0.07800	A
792	0	0.00000	0.92600	0.00000	0.07400	A
793	0	0.00000	0.93500	0.00000	0.06500	A
794	0	0.00000	0.92600	0.00000	0.07400	A
795	0	0.00000	0.92700	0.00000	0.07300	A
796	0	0.00000	0.92200	0.00000	0.07800	A
797	0	0.00000	0.92700	0.00000	0.07300	A
798	0	0.00100	0.91600	0.00000	0.08300	A
799	0	0.00000	0.90700	0.00000	0.09300	A
800	0	0.00000	0.91800	0.00000	0.08200	A
801	0	0.00000	0.92400	0.00000	0.07600	A
802	0	0.00000	0.93700	0.00000	0.06300	A
803	0	0.00000	0.94700	0.00000	0.05300	A
804	0	0.00000	0.94100	0.00000	0.05900	A
805	0	0.00000	0.93600	0.00000	0.06400	A
806	0	0.00000	0.94200	0.00000	0.05800	A
807	0	0.00000	0.95600	0.00100	0.04300	A
808	0	0.00000	0.95800	0.00100	0.04100	A
809	0	0.00000	0.95400	0.00100	0.04500	A
810	0	0.00000	0.94600	0.00000	0.05400	A
811	0	0.00100	0.94200	0.00000	0.05700	A
812	0	0.00000	0.93700	0.00000	0.06300	A
813	0	0.00000	0.94100	0.00000	0.05900	A
814	0	0.00000	0.93100	0.00000	0.06900	A
815	0	0.00000	0.93400	0.00000	0.06600	A
816	0	0.00000	0.91800	0.00000	0.08200	A
817	0	0.00000	0.91800	0.00000	0.08200	A
818	0	0.00000	0.91400	0.00000	0.08600	A
819	0	0.00000	0.94400	0.00000	0.05600	A
820	0	0.00000	0.93200	0.00000	0.06800	A
821	0	0.00100	0.93700	0.00000	0.06200	A
822	0	0.00000	0.93600	0.00000	0.06400	A
823	0	0.00000	0.94100	0.00000	0.05900	A
824	0	0.00000	0.94000	0.00000	0.06000	A
825	0	0.00000	0.92400	0.00000	0.07600	A
826	0	0.00100	0.92300	0.00000	0.07600	A
827	0	0.00100	0.92000	0.00000	0.07900	A
828	0	0.00100	0.91500	0.00000	0.08400	A
829	0	0.00200	0.91800	0.00000	0.08000	A
830	0	0.00600	0.91100	0.00000	0.08300	A
831	0	0.00600	0.90200	0.00000	0.09200	A
832	0	0.00500	0.90900	0.00000	0.08600	A
833	0	0.00700	0.90600	0.00000	0.08700	A
834	0	0.01000	0.90100	0.00000	0.08900	A
835	0	0.01000	0.90600	0.00000	0.08400	A
836	0	0.01300	0.90500	0.00000	0.08200	A
837	0	0.02300	0.90000	0.00000	0.07700	A
838	0	0.03000	0.89400	0.00000	0.07600	A
839	0	0.02100	0.90000	0.00000	0.07900	A
840	0	0.02000	0.91100	0.00000	0.06900	A
841	0	0.02000	0.91600	0.00000	0.06400	A
842	0	0.02200	0.92400	0.00000	0.05400	A
843	0	0.02500	0.91500	0.00000	0.06000	A
844	0	0.02500	0.91800	0.00000	0.05700	A
845	0	0.02800	0.91100	0.00000	0.06100	A
846	0	0.04000	0.89700	0.00000	0.06300	A
847	0	0.04000	0.90400	0.00000	0.05600	A
848	0	0.04600	0.90400	0.00000	0.05000	A
849	0	0.04300	0.90400	0.00000	0.05300	A
850	0	0.04900	0.89800	0.00000	0.05300	A
851	0	0.04900	0.89400	0.00000	0.05700	A
852	0	0.05400	0.89000	0.00000	0.05600	A
853	0	0.06300	0.88500	0.00000	0.05200	A
854	0	0.05200	0.90700	0.00000	0.04100	A
855	0	0.04700	0.92400	0.00000	0.02900	A
856	0	0.05400	0.91500	0.00000	0.03100	A
857	0	0.04400	0.92700	0.00000	0.02900	A
858	0	0.03600	0.93800	0.00000	0.02600	A
859	0	0.02600	0.94600	0.00000	0.02800	A
860	0	0.01600	0.94600	0.00000	0.03800	A
861	0	0.01300	0.93700	0.00000	0.05000	A
862	0	0.00800	0.94200	0.00000	0.05000	A
863	0	0.00900	0.93400	0.00000	0.05700	A
864	0	0.00600	0.92900	0.00000	0.06500	A
865	0	0.00500	0.93600	0.00000	0.05900	A
866	0	0.00700	0.93300	0.00000	0.06000	A
867	0	0.00900	0.94400	0.00000	0.04700	A
868	0	0.00700	0.93600	0.00100	0.05600	A
869	0	0.00600	0.93100	0.00000	0.06300	A
870	0	0.00700	0.92900	0.00000	0.06400	A
871	0	0.00600	0.94000	0.00000	0.05400	A
872	0	0.00200	0.95100	0.00000	0.04700	A
873	0	0.00200	0.95000	0.00000	0.04800	A
874	0	0.00400	0.94100	0.00000	0.05500	A
875	0	0.00500	0.92400	0.00000	0.07100	A
876	0	0.00200	0.92900	0.00000	0.06900	A
877	0	0.00400	0.92600	0.00000	0.07000	A
878	0	0.00200	0.92500	0.00000	0.07300	A
879	0	0.00200	0.92900	0.00000	0.06900	A
880	0	0.00300	0.90700	0.00000	0.09000	A
881	0	0.00300	0.90300	0.00000	0.09400	A
882	0	0.00300	0.91900	0.00000	0.07800	A
883	0	0.00300	0.92900	0.00000	0.06800	A
884	0	0.00300	0.92600	0.00000	0.07100	A
885	0	0.00100	0.92800	0.00000	0.07100	A
886	0	0.00000	0.94500	0.00000	0.05500	A
887	0	0.00000	0.94700	0.00000	0.05300	A
888	0	0.00100	0.95500	0.00000	0.04400	A
889	0	0.00000	0.95300	0.00000	0.04700	A
890	0	0.00000	0.94300	0.00000	0.05700	A
891	0	0.00000	0.92700	0.00000	0.07300	A
892	0	0.00000	0.93500	0.00000	0.06500	A
893	0	0.00000	0.93400	0.00000	0.06600	A
894	0	0.00000	0.93100	0.00000	0.06900	A
895	0	0.00000	0.92400	0.00000	0.07600	A
896	0	0.00000	0.93500	0.00000	0.06500	A
897	0	0.00000	0.94500	0.00000	0.05500	A
898	0	0.00000	0.94100	0.00000	0.05900	A
899	0	0.00000	0.94500	0.00000	0.05500	A
900	0	0.00000	0.94000	0.00000	0.06000	A
901	0	0.00000	0.92900	0.00000	0.07100	A
902	0	0.00000	0.93400	0.00000	0.06600	A
903	0	0.00000	0.92100	0.00000	0.07900	A
904	0	0.00000	0.92100	0.00000	0.07900	A
905	0	0.00000	0.91600	0.00000	0.08400	A
906	0	0.00000	0.90100	0.00100	0.09800	A
907	0	0.00000	0.91300	0.00100	0.08600	A
908	0	0.00000	0.91900	0.00000	0.08100	A
909	0	0.00000	0.92500	0.00000	0.07500	A
910	0	0.00000	0.93400	0.00000	0.06600	A
911	0	0.00000	0.92500	0.00000	0.07500	A
912	0	0.00000	0.92400	0.00000	0.07600	A
913	0	0.00000	0.94900	0.00100	0.05000	A
914	0	0.00000	0.94100	0.00100	0.05800	A
915	0	0.00000	0.93200	0.00200	0.06600	A
916	0	0.00000	0.91600	0.00200	0.08200	A
917	0	0.00000	0.90800	0.00200	0.09000	A
918	0	0.00000	0.91000	0.00100	0.08900	A
919	0	0.00000	0.91900	0.00000	0.08100	A
920	0	0.00000	0.91900	0.00000	0.08100	A
921	0	0.00000	0.93600	0.00000	0.06400	A
922	0	0.00000	0.93400	0.00000	0.06600	A
923	0	0.00000	0.92800	0.00000	0.07200	A
924	0	0.00000	0.93600	0.00000	0.06400	A
925	0	0.00000	0.93400	0.00000	0.06600	A
926	0	0.00000	0.93100	0.00000	0.06900	A
927	0	0.00000	0.93200	0.00000	0.06800	A
928	0	0.00000	0.93500	0.00000	0.06500	A
929	0	0.00000	0.93400	0.00000	0.06600	A
930	0	0.00000	0.93900	0.00000	0.06100	A
931	0	0.00000	0.93600	0.00000	0.06400	A
932	0	0.00100	0.93400	0.00000	0.06500	A
933	0	0.00100	0.93300	0.00000	0.06600	A
934	0	0.00100	0.92700	0.00000	0.07200	A
935	0	0.00100	0.92900	0.00000	0.07000	A
936	0	0.00200	0.91600	0.00000	0.08200	A
937	0	0.00300	0.91400	0.00000	0.08300	A
938	0	0.00200	0.91700	0.00000	0.08100	A
939	0	0.00200	0.91900	0.00000	0.07900	A
940	0	0.00400	0.90700	0.00000	0.08900	A
941	0	0.00500	0.90800	0.00000	0.08700	A
942	0	0.00600	0.90100	0.00000	0.09300	A
943	0	0.01000	0.90100	0.00000	0.08900	A
944	0	0.01400	0.90300	0.00000	0.08300	A
945	0	0.00900	0.88600	0.00000	0.10500	A
946	0	0.00800	0.89400	0.00000	0.09800	A
947	0	0.00500	0.87900	0.00000	0.11600	A
948	0	0.00500	0.85900	0.00000	0.13600	A
949	0	0.00400	0.84700	0.00000	0.14900	A
950	0	0.00400	0.83900	0.00000	0.15700	A
951	0	0.00200	0.84100	0.00100	0.15600	A
952	0	0.00200	0.86000	0.00000	0.13800	A
953	0	0.00100	0.87600	0.00000	0.12300	A
954	0	0.00100	0.87500	0.00000	0.12400	A
955	0	0.00100	0.87900	0.00000	0.12000	A
956	0	0.00000	0.88900	0.00000	0.11100	A
957	0	0.00000	0.89500	0.00000	0.10500	A
958	0	0.00000	0.90300	0.00000	0.09700	A
959	0	0.00000	0.89100	0.00000	0.10900	A
960	0	0.00000	0.90000	0.00000	0.10000	A
961	0	0.00000	0.92200	0.00000	0.07800	A
962	0	0.00000	0.91400	0.00000	0.08600	A
963	0	0.00100	0.90400	0.00000	0.09500	A
964	0	0.00100	0.91200	0.00000	0.08700	A
965	0	0.00000	0.91000	0.00000	0.09000	A
966	0	0.00000	0.90600	0.00000	0.09400	A
967	0	0.00000	0.89500	0.00000	0.10500	A
968	0	0.00000	0.86700	0.00000	0.13300	A
969	0	0.00000	0.86300	0.00000	0.13700	A
970	0	0.00000	0.85400	0.00000	0.14600	A
971	0	0.00000	0.86400	0.00000	0.13600	A
972	0	0.00000	0.87500	0.00000	0.12500	A
973	0	0.00000	0.86300	0.00000	0.13700	A
974	0	0.00000	0.87000	0.00000	0.13000	A
975	0	0.00000	0.86800	0.00100	0.13100	A
976	0	0.00000	0.86200	0.00200	0.13600	A
977	0	0.00000	0.87500	0.00200	0.12300	A
978	0	0.00000	0.88900	0.00100	0.11000	A
979	0	0.00000	0.85500	0.00200	0.14300	A
980	0	0.00000	0.87800	0.00100	0.12100	A
981	0	0.00000	0.89100	0.00000	0.10900	A
982	0	0.00000	0.88600	0.00000	0.11400	A
983	0	0.00000	0.89200	0.00000	0.10800	A
984	0	0.00000	0.90700	0.00000	0.09300	A
985	0	0.00000	0.93000	0.00000	0.07000	A
986	0	0.00000	0.92400	0.00000	0.07600	A
987	0	0.00000	0.91500	0.00000	0.08500	A
988	0	0.00000	0.91400	0.00000	0.08600	A
989	0	0.00000	0.92300	0.00000	0.07700	A
990	0	0.00000	0.91100	0.00000	0.08900	A
991	0	0.00100	0.90700	0.00000	0.09200	A
992	0	0.00000	0.91900	0.00000	0.08100	A
993	0	0.00000	0.90500	0.00000	0.09500	A
994	0	0.00100	0.89400	0.00000	0.10500	A
995	0	0.00200	0.86900	0.00000	0.12900	A
996	0	0.00200	0.85700	0.00000	0.14100	A
997	0	0.00300	0.85100	0.00000	0.14600	A
998	0	0.00200	0.84100	0.00000	0.15700	A
999	0	0.00000	0.84400	0.00100	0.15500	A
1000	0	0.00000	0.85100	0.00000	0.14900	A
